code,name,fund_type,estab_date,endnav_float,fund_company,规模(亿)
000612,华宝生态中国混合A,混合型-偏股,2014-06-13,515448480.81,华宝基金,5.15
003853,金鹰信息产业股票A,股票型,2017-03-10,514574780.52,金鹰基金,5.15
660005,农银中小盘混合,混合型-偏股,2010-03-25,514031462.42,农银汇理基金,5.14
009566,汇安泓阳三年持有期混合,混合型-偏股,2020-12-16,513935184.44,汇安基金,5.14
014880,天弘中证机器人ETF发起联接A,指数型-股票,2023-07-11,513762657.41,天弘基金,5.14
011805,嘉实优质核心两年持有混合A,混合型-偏股,2021-09-28,513336021.86,嘉实基金,5.13
019934,工银国证港股通科技ETF发起式联接C,指数型-股票,2024-05-28,513324522.36,工银瑞信基金,5.13
010064,圆信永丰兴研A,混合型-灵活,2020-09-23,513315893.96,圆信永丰基金,5.13
013247,交银瑞卓三年持有期混合,混合型-偏股,2021-09-24,513133451.63,交银施罗德基金,5.13
017511,鹏华稳健回报混合C,混合型-偏股,2022-12-07,512995998.41,鹏华基金,5.13
310308,申万菱信盛利精选混合A,混合型-偏股,2004-04-09,512908287.78,申万菱信基金,5.13
006969,圆信永丰高端制造A,混合型-偏股,2019-04-04,512812760.53,圆信永丰基金,5.13
519019,大成景阳领先混合A,混合型-偏股,2007-12-11,512762347.7,大成基金,5.13
007470,博道叁佰智航股票A,股票型,2019-06-05,512474815.1,博道基金,5.12
159333,港股央企红利ETF万家,指数型-股票,2024-08-21,512091059.71,万家基金,5.12
020236,施罗德中国动力股票A,股票型,2024-04-26,512060880.16,施罗德基金(中国),5.12
501225,景顺长城全球半导体芯片股票A(QDII-LOF)(人民币),QDII-普通股票,2023-03-30,511998158.59,景顺长城基金,5.12
016667,景顺长城全球半导体芯片股票A(QDII-LOF)(美元现汇),QDII-普通股票,2023-03-30,511998158.59,景顺长城基金,5.12
015508,兴业中证500指数增强C,指数型-股票,2022-06-07,511526334.95,兴业基金,5.12
589100,科创芯片ETF国泰,指数型-股票,2025-03-26,511034572.16,国泰基金,5.11
005437,易方达易百智能量化策略A,混合型-灵活,2018-01-24,511015077.57,易方达基金,5.11
910007,东方红启元三年持有混合A,混合型-灵活,2019-09-26,510835572.36,东方红资产管理,5.11
009693,富国积极成长一年定开混合,混合型-偏股,2020-06-15,510366474.11,富国基金,5.1
008935,大成科技消费股票C,股票型,2020-07-16,510180335.78,大成基金,5.1
519773,交银数据产业灵活配置混合A,混合型-灵活,2016-08-16,508866562.56,交银施罗德基金,5.09
159628,国证2000ETF万家,指数型-股票,2022-06-29,508841112.16,万家基金,5.09
005729,南方人工智能混合,混合型-偏股,2018-10-12,508700091.05,南方基金,5.09
020124,银华沪深股通精选混合C,混合型-偏股,2023-11-24,508534383.65,银华基金,5.09
012537,华宝中证细分化工产业主题ETF联接A,指数型-股票,2021-06-24,508445922.01,华宝基金,5.08
005028,鹏华研究精选灵活配置混合,混合型-灵活,2017-10-09,508436151.18,鹏华基金,5.08
001471,融通新能源灵活配置混合A,混合型-灵活,2015-06-29,508404844.06,融通基金,5.08
159909,TMT50ETF招商,指数型-股票,2011-06-27,508291447.34,招商基金,5.08
020458,平安医药精选股票A,股票型,2024-06-18,508067166.15,平安基金,5.08
001344,易方达医药ETF联接A,指数型-股票,2017-11-22,507725524.78,易方达基金,5.08
016935,景顺长城中证500指数增强C,指数型-股票,2022-10-27,507373633.83,景顺长城基金,5.07
016840,博道惠泰优选混合A,混合型-偏股,2023-01-18,506876250.69,博道基金,5.07
501078,广发科创主题灵活配置混合(LOF),混合型-灵活,2019-06-11,506320566.2,广发基金,5.06
562570,信创ETF华夏,指数型-股票,2024-04-19,506049481.44,华夏基金,5.06
022164,西部利得央企优选股票A,股票型,2024-12-10,505185866.26,西部利得基金,5.05
006502,财通集成电路产业股票A,股票型,2018-11-29,504978878.96,财通基金,5.05
016492,南方均衡成长混合A,混合型-偏股,2022-09-30,504859273.69,南方基金,5.05
011861,南方中证1000ETF发起联接C,指数型-股票,2021-09-27,504393685.0,南方基金,5.04
021893,易方达半导体设备ETF联接A,指数型-股票,2024-11-26,503993164.17,易方达基金,5.04
400032,东方主题精选混合,混合型-灵活,2015-03-23,503068491.15,东方基金,5.03
015679,景顺长城沪深300指数增强C,指数型-股票,2022-04-29,503046708.43,景顺长城基金,5.03
213002,宝盈泛沿海增长混合,混合型-偏股,2005-03-08,503044001.62,宝盈基金,5.03
010892,中银证券精选行业股票A,股票型,2021-01-20,502369966.56,中银证券,5.02
020104,易方达石油化工ETF联接A,指数型-股票,2024-01-05,502283345.25,易方达基金,5.02
588940,科创50ETF富国,指数型-股票,2025-05-21,502194007.78,富国基金,5.02
519021,国泰金鼎价值混合,混合型-灵活,2007-04-11,501669784.48,国泰基金,5.02
562510,旅游ETF华夏,指数型-股票,2021-12-21,501547228.78,华夏基金,5.02
007831,博道伍佰智航股票A,股票型,2019-09-26,501489934.29,博道基金,5.01
166011,中欧盛世成长混合(LOF)A,混合型-偏股,2012-03-29,501477553.11,中欧基金,5.01
010150,南方君信混合C,混合型-灵活,2020-09-07,500416170.19,南方基金,5.0
012003,招商价值成长混合A,混合型-偏股,2021-08-20,500290240.98,招商基金,5.0
159958,创业板ETF工银,指数型-股票,2017-12-25,500230658.56,工银瑞信基金,5.0
159602,中国A50ETF南方,指数型-股票,2021-10-29,500204117.59,南方基金,5.0
000942,广发信息技术联接A,指数型-股票,2015-01-29,499756369.18,广发基金,5.0
050021,博时创业板ETF联接A,指数型-股票,2011-06-10,498943933.57,博时基金,4.99
010274,嘉实价值长青混合C,混合型-偏股,2020-12-24,498827726.02,嘉实基金,4.99
010709,安信医药健康股票A,股票型,2021-01-12,498626345.5,安信基金,4.99
013310,华夏科创创业50ETF联接A,指数型-股票,2021-08-24,498567148.74,华夏基金,4.99
021981,安联中国精选混合A,混合型-偏股,2024-09-03,498411429.54,安联基金,4.98
004643,南方中证房地产ETF发起联接C,指数型-股票,2017-08-24,498386925.65,南方基金,4.98
008950,平安匠心优选混合C,混合型-偏股,2020-02-21,498028010.71,平安基金,4.98
012607,汇添富保鑫灵活配置混合C,混合型-灵活,2021-06-30,497596150.16,汇添富基金,4.98
009198,前海开源黄金ETF联接A,指数型-其他,2020-05-14,497395010.74,前海开源基金,4.97
213006,宝盈核心优势混合A,混合型-灵活,2009-03-17,497278183.9,宝盈基金,4.97
001541,汇添富民营新动力股票,股票型,2015-08-07,497013845.58,汇添富基金,4.97
159330,沪深300ETF东财,指数型-股票,2024-08-01,496935074.31,东财基金,4.97
011252,华安聚嘉精选混合C,混合型-偏股,2021-03-19,496807096.06,华安基金,4.97
016467,国泰海通量化选股混合发起C,混合型-偏股,2022-08-18,496781594.97,国泰海通资管,4.97
165513,中信保诚全球商品主题(QDII-FOF-LOF)A,QDII-商品,2011-12-20,496767133.78,中信保诚基金,4.97
161029,富国中证银行指数(LOF)A,指数型-股票,2015-04-30,496655288.93,富国基金,4.97
159903,深成ETF南方,指数型-股票,2009-12-04,496438141.23,南方基金,4.96
159590,软件ETF汇添富,指数型-股票,2024-10-28,496347491.78,汇添富基金,4.96
017950,景顺长城创业板50ETF联接C,指数型-股票,2023-03-17,496101509.84,景顺长城基金,4.96
010405,惠升医药健康6个月持有期混合,混合型-偏股,2020-12-22,496085581.32,惠升基金,4.96
019239,景顺长城创业板综指增强C,指数型-股票,2023-08-28,495669931.37,景顺长城基金,4.96
001984,摩根中国生物医药混合(QDII)A,QDII-混合偏股,2016-04-28,495644683.41,摩根基金(中国),4.96
003292,嘉实优势成长混合A,混合型-灵活,2016-12-01,494813030.51,嘉实基金,4.95
008150,嘉实远见企业精选两年持有期混合,混合型-偏股,2020-09-21,494619505.19,嘉实基金,4.95
005733,华夏上证50ETF联接C,指数型-股票,2018-03-08,494487107.74,华夏基金,4.94
010010,国投瑞银港股通6个月定开股票,股票型,2020-08-27,494019065.36,国投瑞银基金,4.94
460002,华泰柏瑞积极成长混合,混合型-灵活,2007-05-29,493647208.22,华泰柏瑞基金,4.94
018095,博时中证机器人指数发起式C,指数型-股票,2023-04-04,492379133.52,博时基金,4.92
021881,鑫元华证沪深港红利50指数A,指数型-股票,2024-09-24,492239113.58,鑫元基金,4.92
006371,长安鑫盈混合A,混合型-灵活,2019-07-18,492092766.1,长安基金,4.92
159747,香港科技ETF南方,指数型-海外股票,2021-07-02,491811274.5,南方基金,4.92
159752,新能源ETF申万菱信,指数型-股票,2021-07-20,491640895.84,申万菱信基金,4.92
005928,创金合信新能源汽车股票C,股票型,2018-05-08,491556432.29,创金合信基金,4.92
512220,TMTETF景顺,指数型-股票,2014-07-18,491427193.1,景顺长城基金,4.91
519191,万家新利灵活配置混合,混合型-灵活,2014-01-24,491296605.91,万家基金,4.91
012225,嘉实优势精选混合A,混合型-偏股,2021-06-29,491288226.5,嘉实基金,4.91
001239,长盛国企改革混合,混合型-灵活,2015-06-04,491097901.3,长盛基金,4.91
011203,永赢惠添益混合A,混合型-偏股,2021-03-16,490938336.13,永赢基金,4.91
009931,淳厚欣享一年持有期混合A,混合型-偏股,2020-09-15,490929958.56,淳厚基金,4.91
002446,广发利鑫灵活配置混合A,混合型-灵活,2016-03-21,490742094.72,广发基金,4.91
006020,广发沪深300指数增强A,指数型-股票,2018-06-29,490419739.98,广发基金,4.9
017669,大成卓远视野混合A,混合型-偏股,2024-06-12,489681025.85,大成基金,4.9
910022,东方红启航三年持有混合A,混合型-偏股,2020-10-29,489340035.92,东方红资产管理,4.89
008273,广发优质生活混合A,混合型-偏股,2020-03-25,489143621.08,广发基金,4.89
010744,工银灵动价值混合A,混合型-偏股,2020-12-25,488971758.72,工银瑞信基金,4.89
005453,前海开源医疗健康A,混合型-灵活,2018-01-19,488587897.21,前海开源基金,4.89
014420,中欧成长领航一年持有混合A,混合型-偏股,2022-01-13,488241790.84,中欧基金,4.88
159337,中证500ETF东财,指数型-股票,2024-09-02,488190031.84,东财基金,4.88
016244,广发成长领航一年持有混合C,混合型-偏股,2023-03-10,487826514.81,广发基金,4.88
023177,安信灵活配置混合C,混合型-灵活,2025-01-07,487643577.23,安信基金,4.88
004193,招商中证500指数增强C,指数型-股票,2017-05-17,487172869.95,招商基金,4.87
161032,富国中证煤炭指数(LOF)A,指数型-股票,2015-06-19,487110171.02,富国基金,4.87
560980,光伏龙头ETF广发,指数型-股票,2022-11-16,486747211.69,广发基金,4.87
006250,摩根动力精选混合A,混合型-偏股,2019-01-29,486448732.7,摩根基金(中国),4.86
006803,嘉实互通精选股票,股票型,2019-02-20,486197332.66,嘉实基金,4.86
001583,安信新常态股票A,股票型,2015-08-07,486123273.28,安信基金,4.86
007977,易方达黄金主题美元现汇A,QDII-商品,2019-10-11,485802570.99,易方达基金,4.86
161116,易方达黄金主题人民币A,QDII-商品,2011-05-06,485802570.99,易方达基金,4.86
016250,华夏远见成长一年持有混合A,混合型-偏股,2022-09-20,485801888.44,华夏基金,4.86
002350,华安安华灵活配置混合A,混合型-灵活,2016-02-03,485220040.84,华安基金,4.85
016486,中欧成长先锋混合C,混合型-偏股,2022-11-22,484689696.88,中欧基金,4.85
010812,中银战略新兴产业股票C,股票型,2020-12-11,484649054.68,中银基金,4.85
011556,富国民裕进取沪港深成长C,混合型-偏股,2021-03-08,484431103.78,富国基金,4.84
562600,医疗器械ETF华夏,指数型-股票,2023-11-23,484406728.57,华夏基金,4.84
015310,华泰柏瑞恒生科技ETF联接(QDII)A,指数型-海外股票,2022-08-23,484174232.78,华泰柏瑞基金,4.84
019578,摩根全球天然资源混合(QDII)C,QDII-混合偏股,2023-09-22,483941064.88,摩根基金(中国),4.84
519013,海富通风格优势混合,混合型-偏股,2006-10-19,483674031.36,海富通基金,4.84
014332,华泰柏瑞中证稀土产业ETF发起式联接C,指数型-股票,2021-12-14,483618658.88,华泰柏瑞基金,4.84
001217,易方达新收益混合C,混合型-灵活,2015-04-17,483278045.57,易方达基金,4.83
018014,长信中证1000指数增强C,指数型-股票,2023-04-20,483052529.8,长信基金,4.83
501306,汇添富港股红利ETF联接C,指数型-股票,2017-11-24,483046761.52,汇添富基金,4.83
005123,南方优享分红混合A,混合型-灵活,2017-12-06,482954499.2,南方基金,4.83
004716,中信保诚量化阿尔法股票A,股票型,2017-07-12,482926983.92,中信保诚基金,4.83
011237,摩根行业睿选股票C,股票型,2021-02-26,482904470.42,摩根基金(中国),4.83
588870,科创50ETF汇添富,指数型-股票,2025-01-20,482877236.78,汇添富基金,4.83
517110,创新药ETF国泰,指数型-股票,2021-09-08,482548447.24,国泰基金,4.83
159805,传媒ETF鹏华,指数型-股票,2020-03-06,482337323.11,鹏华基金,4.82
002031,华夏策略混合,混合型-灵活,2008-10-23,482247125.02,华夏基金,4.82
012985,平安优势回报1年持有混合A,混合型-偏股,2021-08-24,482162443.61,平安基金,4.82
000312,华安沪深300增强A,指数型-股票,2013-09-27,481911613.27,华安基金,4.82
560810,央企ESGETF融通,指数型-股票,2024-11-25,481827927.03,融通基金,4.82
010147,博道嘉兴一年持有期混合,混合型-偏股,2020-10-23,481741371.06,博道基金,4.82
021173,华安北证50成份指数发起式C,指数型-股票,2024-08-27,481725061.14,华安基金,4.82
006122,华安低碳生活混合A,混合型-偏股,2019-03-12,481493129.75,华安基金,4.81
515580,科技100ETF华泰柏瑞,指数型-股票,2019-09-27,481433541.39,华泰柏瑞基金,4.81
016847,中欧高端装备股票发起A,股票型,2022-11-14,481326876.14,中欧基金,4.81
011216,南方优质企业混合A,混合型-偏股,2021-03-10,480751053.36,南方基金,4.81
017854,易方达云计算ETF联接C,指数型-股票,2023-03-15,480441729.41,易方达基金,4.8
003579,中金沪深300指数增强C,指数型-股票,2016-11-28,480184640.04,中金基金,4.8
588990,科创芯片ETF博时,指数型-股票,2024-08-08,480051781.45,博时基金,4.8
021738,广发上海金ETF联接F,指数型-其他,2024-08-14,479604284.96,广发基金,4.8
009726,招商中证500等权重指数增强A,指数型-股票,2020-12-23,477895941.67,招商基金,4.78
022223,泉果消费机遇混合发起式A,混合型-偏股,2024-09-27,477839844.86,泉果基金,4.78
210004,金鹰稳健成长混合,混合型-偏股,2010-04-14,477653792.63,金鹰基金,4.78
005236,银华食品饮料量化股票发起式C,股票型,2017-11-09,477628775.11,银华基金,4.78
006381,华夏恒生ETF联接C,指数型-海外股票,2018-09-19,477232738.1,华夏基金,4.77
013610,中信保诚前瞻优势混合,混合型-偏股,2021-10-26,477168811.18,中信保诚基金,4.77
022665,鹏华中证A500ETF联接A,指数型-股票,2024-12-30,477122330.21,鹏华基金,4.77
018449,中欧瑾通灵活配置混合E,混合型-灵活,2023-05-05,476697839.8,中欧基金,4.77
006595,广发港股通优质增长混合A,混合型-偏股,2019-05-06,476389127.12,广发基金,4.76
013777,中泰兴为价值精选混合C,混合型-偏股,2022-01-18,476279646.0,中泰证券(上海)资管,4.76
002451,平安睿享文娱混合C,混合型-灵活,2016-03-29,476078339.92,平安基金,4.76
018177,华夏科创50指数增强A,指数型-股票,2023-07-25,475673529.62,华夏基金,4.76
563500,A500ETF华宝,指数型-股票,2024-11-22,475414217.38,华宝基金,4.75
020292,华夏科创100ETF联接C,指数型-股票,2024-01-23,475331048.64,华夏基金,4.75
016970,华夏恒生生物科技ETF发起式联接(QDII)A,指数型-海外股票,2022-11-22,475287482.46,华夏基金,4.75
016978,博时均衡优选混合A,混合型-偏股,2023-03-07,475274307.03,博时基金,4.75
519714,交银消费新驱动股票,股票型,2012-11-07,474955717.01,交银施罗德基金,4.75
005223,广发中证基建工程ETF联接A,指数型-股票,2018-02-01,474883049.76,广发基金,4.75
163302,大摩资源优选混合(LOF),混合型-灵活,2005-09-27,474783921.27,摩根士丹利基金,4.75
005449,华夏行业龙头混合,混合型-偏股,2018-03-07,474571566.83,华夏基金,4.75
013179,广发国证新能源车电池ETF联接A,指数型-股票,2021-08-16,474289303.18,广发基金,4.74
159569,港股红利低波ETF景顺,指数型-股票,2024-08-14,473898000.84,景顺长城基金,4.74
011436,中欧研究精选混合C,混合型-偏股,2021-03-24,473587588.41,中欧基金,4.74
159726,港股通高股息ETF华夏,指数型-股票,2021-11-11,473311783.89,华夏基金,4.73
012107,泓德瑞嘉三年持有期混合A,混合型-偏股,2021-05-25,473131179.0,泓德基金,4.73
519212,万家宏观择时多策略混合A,混合型-灵活,2017-03-30,473122169.34,万家基金,4.73
501189,嘉实产业优选混合(LOF)A,混合型-灵活,2018-07-05,472994538.78,嘉实基金,4.73
007353,工银科技创新混合,混合型-偏股,2019-05-06,472827046.74,工银瑞信基金,4.73
022895,易方达上证科创50联接Y,指数型-股票,2024-12-13,472741877.72,易方达基金,4.73
513280,恒生生物科技ETF汇添富,指数型-海外股票,2022-07-05,472449347.99,汇添富基金,4.72
020254,鹏华盛世创新混合(LOF)C,混合型-偏股,2023-12-13,472243556.38,鹏华基金,4.72
019874,广发稀有金属ETF联接A,指数型-股票,2023-12-26,472224224.15,广发基金,4.72
588150,科创50ETF南方,指数型-股票,2021-12-10,472217570.57,南方基金,4.72
501186,华夏兴融混合(LOF)A,混合型-灵活,2018-07-05,471761379.14,华夏基金,4.72
012080,易方达中证500指数量化增强A,指数型-股票,2021-06-15,471724396.05,易方达基金,4.72
001879,长城创业板指数增强A,指数型-股票,2017-06-01,471587741.47,长城基金,4.72
017126,华宝中证港股通互联网ETF发起联接C,指数型-股票,2022-12-06,471506306.87,华宝基金,4.72
007110,国投瑞银港股通混合A,混合型-偏股,2020-03-12,470666766.12,国投瑞银基金,4.71
011542,鹏华远见回报三年持有混合,混合型-偏股,2021-03-25,470351472.72,鹏华基金,4.7
562990,碳中和ETF易方达,指数型-股票,2022-07-11,470341444.12,易方达基金,4.7
161217,国投瑞银中证资源指数(LOF)A,指数型-股票,2011-07-21,469816615.77,国投瑞银基金,4.7
001278,前海开源清洁能源混合A,混合型-灵活,2015-06-16,469739405.5,前海开源基金,4.7
015282,华安恒生科技ETF发起式联接(QDII)A,指数型-海外股票,2022-04-19,469712095.32,华安基金,4.7
019062,易方达软件ETF联接C,指数型-股票,2023-10-10,469424135.91,易方达基金,4.69
002871,华夏智胜价值成长A,股票型,2016-08-09,469418511.93,华夏基金,4.69
410003,华富成长趋势混合A,混合型-偏股,2007-03-19,469262182.3,华富基金,4.69
011893,易方达长期价值混合A,混合型-偏股,2021-09-23,468916982.98,易方达基金,4.69
018412,易方达芯片ETF联接C,指数型-股票,2023-06-13,468887273.49,易方达基金,4.69
519606,国泰金鑫股票A,股票型,2014-09-15,468548268.56,国泰基金,4.69
011841,嘉实兴锐优选一年持有混合A,混合型-偏股,2021-12-06,468322195.0,嘉实基金,4.68
021482,华夏中证红利低波动ETF发起式联接A,指数型-股票,2024-07-02,468297013.52,华夏基金,4.68
014788,长城产业趋势混合A,混合型-偏股,2022-08-02,468171067.7,长城基金,4.68
011877,景顺长城医疗健康混合C,混合型-偏股,2021-08-18,468142240.75,景顺长城基金,4.68
002849,金信智能中国2025混合A,混合型-灵活,2016-07-01,468096414.43,金信基金,4.68
004745,长盛创新驱动混合A,混合型-灵活,2017-08-16,467892655.31,长盛基金,4.68
011201,财通优势行业轮动混合A,混合型-偏股,2021-02-09,467679205.05,财通基金,4.68
014404,中欧多元价值三年持有混合A,混合型-偏股,2022-01-26,467457572.06,中欧基金,4.67
011592,博时军工主题股票C,股票型,2021-02-24,467292826.92,博时基金,4.67
001064,广发中证环保ETF联接A,指数型-股票,2015-03-25,467027369.07,广发基金,4.67
050022,博时回报混合,混合型-灵活,2011-11-08,466760309.29,博时基金,4.67
660015,农银行业轮动混合A,混合型-偏股,2012-11-14,466411742.95,农银汇理基金,4.66
009897,广发港股通成长精选股票C,股票型,2020-09-10,466180602.86,广发基金,4.66
001148,申万菱信多策略灵活配置混合A,混合型-灵活,2015-03-31,465930873.22,申万菱信基金,4.66
017559,华安上证科创板芯片ETF发起式联接A,指数型-股票,2022-12-27,465890584.36,华安基金,4.66
011610,华泰柏瑞上证科创板50成份ETF联接A,指数型-股票,2021-03-04,465813316.33,华泰柏瑞基金,4.66
012407,永赢长远价值混合C,混合型-偏股,2021-09-13,465156387.39,永赢基金,4.65
513230,港股通消费ETF华夏,指数型-股票,2022-01-12,464766284.55,华夏基金,4.65
005742,南方成安优选混合,混合型-灵活,2018-04-19,464563703.32,南方基金,4.65
012260,广发睿明优质企业混合A,混合型-偏股,2021-07-29,464234960.13,广发基金,4.64
510710,上证50ETF博时,指数型-股票,2015-05-27,463928979.0,博时基金,4.64
014419,西部利得CES芯片指数增强C,指数型-股票,2021-12-23,463783556.72,西部利得基金,4.64
217027,招商央视财经50指数A,指数型-股票,2013-02-05,463774906.47,招商基金,4.64
000880,富国研究精选灵活配置混合A,混合型-灵活,2014-12-12,463708764.83,富国基金,4.64
021265,兴业聚利灵活配置混合C,混合型-灵活,2024-04-15,463198101.92,兴业基金,4.63
012483,前海开源优质龙头6个月持有混合A,混合型-偏股,2021-07-09,463097116.9,前海开源基金,4.63
001441,易方达瑞信混合I,混合型-灵活,2018-01-30,463030162.38,易方达基金,4.63
320011,诺安中小盘精选混合A,混合型-偏股,2010-04-28,462742139.03,诺安基金,4.63
001579,国泰大农业股票A,股票型,2017-06-15,462162465.68,国泰基金,4.62
004877,汇添富全球医疗混合(QDII)人民币,QDII-混合偏股,2017-08-16,461624196.03,汇添富基金,4.62
519026,海富通中小盘混合,混合型-偏股,2010-04-14,461614396.65,海富通基金,4.62
290014,泰信现代服务业混合,混合型-偏股,2013-02-07,461293040.11,泰信基金,4.61
510390,沪深300ETF平安,指数型-股票,2017-12-25,461220000.37,平安基金,4.61
000471,富国城镇发展股票,股票型,2014-01-28,461118590.89,富国基金,4.61
010421,海富通消费优选混合A,混合型-偏股,2021-04-14,461023315.32,海富通基金,4.61
001214,华泰柏瑞中证500ETF联接A,指数型-股票,2015-05-13,460764584.28,华泰柏瑞基金,4.61
501079,大成科创主题混合(LOF)A,混合型-偏股,2019-07-18,460618338.17,大成基金,4.61
018387,华泰柏瑞港股通红利ETF联接基金A,指数型-股票,2023-06-19,459723560.42,华泰柏瑞基金,4.6
005689,中银医疗保健混合A,混合型-灵活,2018-06-13,459719893.56,中银基金,4.6
001576,国泰智能装备股票A,股票型,2017-06-21,459689734.74,国泰基金,4.6
021047,平安港股通红利精选混合发起式C,混合型-偏股,2024-03-26,459487325.56,平安基金,4.59
000977,长城环保主题混合A,混合型-灵活,2015-04-08,459318400.16,长城基金,4.59
022749,平安港股通红利优选混合C,混合型-偏股,2024-12-27,459284735.99,平安基金,4.59
000573,天弘通利混合A,混合型-灵活,2014-03-14,459227909.76,天弘基金,4.59
009930,南方创新驱动混合C,混合型-偏股,2020-08-28,458831012.77,南方基金,4.59
005970,国泰消费优选股票,股票型,2019-01-17,458617326.21,国泰基金,4.59
450001,国富中国收益混合A,混合型-平衡,2005-06-01,458194544.89,国海富兰克林基金,4.58
018695,博道消费智航C,股票型,2023-06-20,458152657.73,博道基金,4.58
010330,东吴兴享成长混合A,混合型-偏股,2020-11-11,457818061.92,东吴基金,4.58
009681,南方创新精选一年定开混合A,混合型-偏股,2020-07-21,457414960.02,南方基金,4.57
013148,汇添富碳中和主题混合C,混合型-偏股,2021-09-14,457410758.6,汇添富基金,4.57
023402,广发全球精选股票(QDII)人民币F,QDII-普通股票,2025-02-18,457215967.57,广发基金,4.57
159525,红利低波ETF富国,指数型-股票,2024-05-07,457035565.4,富国基金,4.57
001837,前海开源沪港深蓝筹精选混合A,混合型-灵活,2015-12-08,456972036.54,前海开源基金,4.57
008294,朱雀企业优胜A,股票型,2020-05-22,456948544.31,朱雀基金,4.57
004231,中欧行业成长混合(LOF)C,混合型-偏股,2017-01-12,456773698.7,中欧基金,4.57
005268,鹏华优势企业,股票型,2017-11-29,456664753.67,鹏华基金,4.57
021074,华夏中证沪深港黄金产业股票ETF发起式联接A,指数型-股票,2024-05-08,455555156.31,华夏基金,4.56
010550,华商双擎领航混合,混合型-偏股,2020-11-23,455441301.14,华商基金,4.55
910009,东方红启程三年持有混合A,混合型-偏股,2021-03-29,454709614.89,东方红资产管理,4.55
002420,汇添富盈鑫混合A,混合型-灵活,2016-03-11,454645146.27,汇添富基金,4.55
000592,建信改革红利股票A,股票型,2014-05-14,454145003.94,建信基金,4.54
160516,博时证券公司ETF联接A,指数型-股票,2015-05-19,453607494.9,博时基金,4.54
563520,沪深300ETF永赢,指数型-股票,2024-11-08,452659429.04,永赢基金,4.53
161605,融通蓝筹成长混合A/B,混合型-灵活,2003-09-30,452485956.04,融通基金,4.52
159230,通用航空ETF华夏,指数型-股票,2025-05-21,452453263.27,华夏基金,4.52
000082,嘉实研究阿尔法股票A,股票型,2013-05-28,452274517.16,嘉实基金,4.52
009727,招商中证500等权重指数增强C,指数型-股票,2020-12-23,452197024.82,招商基金,4.52
001763,广发多策略混合,混合型-灵活,2015-12-09,452174937.05,广发基金,4.52
017941,国投瑞银国家安全混合C,混合型-灵活,2023-02-22,452169815.9,国投瑞银基金,4.52
023771,鹏华弘泰混合E,混合型-灵活,2025-03-24,451768876.95,鹏华基金,4.52
002408,中信建投医改混合A,混合型-灵活,2016-04-06,451496151.12,中信建投基金,4.51
008009,华商高端装备制造股票A,股票型,2019-12-10,451357842.76,华商基金,4.51
011152,国富兴海回报混合A,混合型-偏股,2021-03-30,450624488.76,国海富兰克林基金,4.51
002333,汇丰晋信沪港深C,股票型,2016-11-10,450620435.13,汇丰晋信基金,4.51
014605,嘉实中证光伏产业ETF发起联接C,指数型-股票,2022-01-25,450549359.11,嘉实基金,4.51
022443,工银中证A500ETF联接C,指数型-股票,2024-11-26,450035770.45,工银瑞信基金,4.5
515890,红利ETF博时,指数型-股票,2020-03-20,450009171.76,博时基金,4.5
562660,中证2000ETF华夏,指数型-股票,2023-09-06,449646621.41,华夏基金,4.5
010518,华夏先锋科技一年定开混合A,混合型-偏股,2021-03-15,449537302.59,华夏基金,4.5
023730,易方达上证科创板综合ETF联接C,指数型-股票,2025-04-08,449294697.93,易方达基金,4.49
000574,宝盈新价值混合A,混合型-灵活,2014-04-10,449283649.08,宝盈基金,4.49
550001,中信保诚四季红混合A,混合型-灵活,2006-04-29,449144979.99,中信保诚基金,4.49
016567,嘉实中证电池主题ETF发起联接C,指数型-股票,2022-09-21,449075032.25,嘉实基金,4.49
020982,华安国证机器人产业指数发起式C,指数型-股票,2024-03-26,449043681.17,华安基金,4.49
022450,银华中证A500ETF发起式联接A,指数型-股票,2024-11-13,448923790.71,银华基金,4.49
020384,金信转型创新成长混合发起式C,混合型-灵活,2023-12-20,448728965.46,金信基金,4.49
020829,东财北证50指数发起式C,指数型-股票,2024-06-25,448723634.86,东财基金,4.49
516220,化工ETF国泰,指数型-股票,2021-03-02,448690971.02,国泰基金,4.49
010201,农银汇理智增一年定开混合,混合型-偏股,2020-10-20,448450552.24,农银汇理基金,4.48
562850,央企能源ETF嘉实,指数型-股票,2023-07-27,448216967.49,嘉实基金,4.48
015202,汇添富全球移动互联混合(QDII)人民币C,QDII-混合灵活,2022-03-07,448198283.05,汇添富基金,4.48
240020,华宝医药生物混合A,混合型-偏股,2012-02-28,448085651.57,华宝基金,4.48
012643,招商中证红利ETF联接A,指数型-股票,2022-02-23,447604693.96,招商基金,4.48
021734,国富基本面优选混合C,混合型-偏股,2024-07-03,447259883.64,国海富兰克林基金,4.47
563700,红利价值ETF易方达,指数型-股票,2025-04-16,447035812.15,易方达基金,4.47
012477,富国匠心精选12个月持有混合A,混合型-偏股,2021-08-30,446701373.21,富国基金,4.47
014543,汇添富中证沪港深云计算产业ETF联接A,指数型-股票,2021-12-28,446412378.78,汇添富基金,4.46
012976,西部利得碳中和混合发起C,混合型-偏股,2021-08-09,446118137.2,西部利得基金,4.46
017974,易方达港股通优质增长混合C,混合型-偏股,2023-03-27,445564479.62,易方达基金,4.46
